name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition,tissue.modules,tissue_LorD_set,-log10 FDR q-val
leaf.voom5.module.signedhybrid_blue,NA,GO:0045892,5.682695034716285e-5,0.9999805217795722,22,355,"negative regulation of transcription, DNA-templated",BP,0.0410090284101588,"negative regulation of transcription, DNA-templated","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription.",leaf.blue,root_Live,0.7768086392167739
leaf.voom5.module.signedhybrid_blue,NA,GO:0045892,5.682695034716285e-5,0.9999805217795722,22,355,"negative regulation of transcription, DNA-templated",BP,0.0410090284101588,"negative regulation of transcription, DNA-templated","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription.",leaf.blue,root_Dead,0
leaf.voom5.module.signedhybrid_blue,NA,GO:0045944,6.493907903429739e-5,0.9999820120579107,16,239,positive regulation of transcription by RNA polymerase II,BP,0.0410090284101588,positive regulation of transcription by RNA polymerase II,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.",leaf.blue,leaf_Live,0.5255979617486329
leaf.voom5.module.signedhybrid_blue,NA,GO:0045944,6.493907903429739e-5,0.9999820120579107,16,239,positive regulation of transcription by RNA polymerase II,BP,0.0410090284101588,positive regulation of transcription by RNA polymerase II,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.",leaf.blue,leaf_Dead,0
leaf.voom5.module.signedhybrid_blue,NA,GO:0045944,6.493907903429739e-5,0.9999820120579107,16,239,positive regulation of transcription by RNA polymerase II,BP,0.0410090284101588,positive regulation of transcription by RNA polymerase II,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.",leaf.blue,root_Live,0.7768086392167739
leaf.voom5.module.signedhybrid_blue,NA,GO:0045944,6.493907903429739e-5,0.9999820120579107,16,239,positive regulation of transcription by RNA polymerase II,BP,0.0410090284101588,positive regulation of transcription by RNA polymerase II,"Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter.",leaf.blue,root_Dead,0
leaf.voom5.module.signedhybrid_blue,NA,GO:0019760,8.477706589893622e-5,0.9999900441038557,7,81,glucosinolate metabolic process,BP,0.04588861467015276,glucosinolate metabolic process,"The chemical reactions and pathways involving glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae. They are metabolized to a variety of toxic products which are most likely the cause of hepatocytic necrosis in animals and humans.",leaf.blue,leaf_Live,0.5255979617486329
leaf.voom5.module.signedhybrid_blue,NA,GO:0019760,8.477706589893622e-5,0.9999900441038557,7,81,glucosinolate metabolic process,BP,0.04588861467015276,glucosinolate metabolic process,"The chemical reactions and pathways involving glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae. They are metabolized to a variety of toxic products which are most likely the cause of hepatocytic necrosis in animals and humans.",leaf.blue,leaf_Dead,0
leaf.voom5.module.signedhybrid_blue,NA,GO:0019760,8.477706589893622e-5,0.9999900441038557,7,81,glucosinolate metabolic process,BP,0.04588861467015276,glucosinolate metabolic process,"The chemical reactions and pathways involving glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae. They are metabolized to a variety of toxic products which are most likely the cause of hepatocytic necrosis in animals and humans.",leaf.blue,root_Live,0.7768086392167739
leaf.voom5.module.signedhybrid_blue,NA,GO:0019760,8.477706589893622e-5,0.9999900441038557,7,81,glucosinolate metabolic process,BP,0.04588861467015276,glucosinolate metabolic process,"The chemical reactions and pathways involving glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae. They are metabolized to a variety of toxic products which are most likely the cause of hepatocytic necrosis in animals and humans.",leaf.blue,root_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006412,0,1,325,715,translation,BP,0,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006412,0,1,325,715,translation,BP,0,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006412,0,1,325,715,translation,BP,0,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006412,0,1,325,715,translation,BP,0,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0042254,1.0795805246184913e-96,1,101,236,ribosome biogenesis,BP,2.0452653038897315e-93,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0042254,1.0795805246184913e-96,1,101,236,ribosome biogenesis,BP,2.0452653038897315e-93,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0042254,1.0795805246184913e-96,1,101,236,ribosome biogenesis,BP,2.0452653038897315e-93,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0042254,1.0795805246184913e-96,1,101,236,ribosome biogenesis,BP,2.0452653038897315e-93,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0002181,3.7211598814087296e-47,1,44,83,cytoplasmic translation,BP,4.699824930219226e-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0002181,3.7211598814087296e-47,1,44,83,cytoplasmic translation,BP,4.699824930219226e-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0002181,3.7211598814087296e-47,1,44,83,cytoplasmic translation,BP,4.699824930219226e-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0002181,3.7211598814087296e-47,1,44,83,cytoplasmic translation,BP,4.699824930219226e-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.,leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0000027,1.2586863157874346e-44,1,40,72,ribosomal large subunit assembly,BP,1.1922906126296473e-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000027,1.2586863157874346e-44,1,40,72,ribosomal large subunit assembly,BP,1.1922906126296473e-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000027,1.2586863157874346e-44,1,40,72,ribosomal large subunit assembly,BP,1.1922906126296473e-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000027,1.2586863157874346e-44,1,40,72,ribosomal large subunit assembly,BP,1.1922906126296473e-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0000028,1.2959580399117346e-25,1,26,61,ribosomal small subunit assembly,BP,9.820770026451124e-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000028,1.2959580399117346e-25,1,26,61,ribosomal small subunit assembly,BP,9.820770026451124e-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000028,1.2959580399117346e-25,1,26,61,ribosomal small subunit assembly,BP,9.820770026451124e-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0000028,1.2959580399117346e-25,1,26,61,ribosomal small subunit assembly,BP,9.820770026451124e-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit.",leaf.brown,root_Dead,1.6624674639372445
