name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
leaf.voom5.module.signedhybrid_brown,GO:0002181,3.72E-47,1,44,83,cytoplasmic translation,BP,4.70E-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.
leaf.voom5.module.signedhybrid_brown,GO:0000027,1.26E-44,1,40,72,ribosomal large subunit assembly,BP,1.19E-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit."
leaf.voom5.module.signedhybrid_brown,GO:0000028,1.30E-25,1,26,61,ribosomal small subunit assembly,BP,9.82E-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."
leaf.voom5.module.signedhybrid_brown,GO:0006364,2.65E-21,1,31,160,rRNA processing,BP,1.68E-18,rRNA processing,Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.
leaf.voom5.module.signedhybrid_brown,GO:0006414,7.37E-18,1,24,105,translational elongation,BP,3.99E-15,translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.
leaf.voom5.module.signedhybrid_brown,GO:0000462,2.38E-15,1,16,49,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,1.13E-12,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0042273,1.18E-14,1,14,32,ribosomal large subunit biogenesis,BP,4.89E-12,ribosomal large subunit biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis."
leaf.voom5.module.signedhybrid_brown,GO:0000470,1.29E-14,1,13,26,maturation of LSU-rRNA,BP,4.89E-12,maturation of LSU-rRNA,Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule.
leaf.voom5.module.signedhybrid_brown,GO:0000463,1.74E-14,1,12,23,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,6.00E-12,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0009735,8.96E-12,1,36,412,response to cytokinin,BP,2.83E-09,response to cytokinin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus."
leaf.voom5.module.signedhybrid_brown,GO:0009451,1.79E-11,1,23,273,RNA modification,BP,5.22E-09,RNA modification,The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
leaf.voom5.module.signedhybrid_brown,GO:0080156,2.37E-11,1,13,52,mitochondrial mRNA modification,BP,6.41E-09,mitochondrial mRNA modification,The covalent alteration within the mitochondrion of one or more nucleotides within an mRNA to produce an mRNA molecule with a sequence that differs from that coded genetically.
leaf.voom5.module.signedhybrid_brown,GO:1902626,2.54E-08,1,6,9,assembly of large subunit precursor of preribosome,BP,6.42E-06,assembly of large subunit precursor of preribosome,NA
leaf.voom5.module.signedhybrid_brown,GO:0019941,2.32E-07,0.999999984,9,35,modification-dependent protein catabolic process,BP,5.49E-05,modification-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."
leaf.voom5.module.signedhybrid_brown,GO:0006413,3.19E-07,0.999999939,17,182,translational initiation,BP,7.11E-05,translational initiation,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
leaf.voom5.module.signedhybrid_brown,GO:0030488,1.16E-06,0.999999939,7,26,tRNA methylation,BP,2.44E-04,tRNA methylation,The posttranscriptional addition of methyl groups to specific residues in a tRNA molecule.
leaf.voom5.module.signedhybrid_brown,GO:0009955,2.44E-06,0.999999939,5,13,adaxial/abaxial pattern specification,BP,4.88E-04,adaxial/abaxial pattern specification,The regionalization process in which differences in cell differentiation along the adaxial/abaxial are generated. Adaxial refers to being situated toward an axis of an anatomical structure. Abaxial refers to being situated away from an axis of an anatomical structure.
leaf.voom5.module.signedhybrid_brown,GO:0006281,3.52E-06,0.999999191,17,249,DNA repair,BP,6.67E-04,DNA repair,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."
leaf.voom5.module.signedhybrid_brown,GO:0032543,4.85E-06,0.999999762,6,23,mitochondrial translation,BP,8.76E-04,mitochondrial translation,"The chemical reactions and pathways resulting in the formation of a protein in a mitochondrion. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein; the mitochondrion has its own ribosomes and transfer RNAs, and uses a genetic code that differs from the nuclear code."
leaf.voom5.module.signedhybrid_brown,GO:0000387,5.92E-06,0.999999588,7,29,spliceosomal snRNP assembly,BP,0.001020148,spliceosomal snRNP assembly,"The aggregation, arrangement and bonding together of one or more snRNA and multiple protein components to form a ribonucleoprotein complex that is involved in formation of the spliceosome."
leaf.voom5.module.signedhybrid_brown,GO:0045739,6.91E-06,0.99999978,5,14,positive regulation of DNA repair,BP,0.001138314,positive regulation of DNA repair,"Any process that activates or increases the frequency, rate or extent of DNA repair."
leaf.voom5.module.signedhybrid_brown,GO:0060567,1.14E-05,1,3,3,"negative regulation of DNA-templated transcription, termination",BP,0.001802047,"negative regulation of DNA-templated transcription, termination","Any process that decreases the rate, frequency or extent of DNA-dependent transcription termination, the process in which transcription is completed; the formation of phosphodiester bonds ceases, the RNA-DNA hybrid dissociates, and RNA polymerase releases the DNA."
leaf.voom5.module.signedhybrid_brown,GO:0009793,1.19E-05,0.999995215,34,767,embryo development ending in seed dormancy,BP,0.001802047,embryo development ending in seed dormancy,"The process whose specific outcome is the progression of the embryo over time, from zygote formation to the end of seed dormancy. An example of this process is found in Arabidopsis thaliana."
leaf.voom5.module.signedhybrid_brown,GO:0000467,1.35E-05,0.999999792,4,7,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.001897628,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Exonucleolytic digestion of a pre-rRNA molecule to generate the mature 3'-end of a 5.8S rRNA molecule derived from an originally tricistronic pre-rRNA transcript that contained the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0000447,1.35E-05,0.999999519,5,13,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.001897628,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0034286,1.50E-05,1,3,3,response to maltose,BP,0.002031787,response to maltose,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a maltose stimulus."
leaf.voom5.module.signedhybrid_brown,GO:0000461,5.63E-05,0.999998481,4,9,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.006826249,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Endonucleolytic cleavage at the 3'-end of the SSU-rRNA from an originally tricistronic rRNA transcript that contained the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript, to produce the mature end of the SSU-rRNA."
