name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
leaf.voom5.module.signedhybrid_bisque4,GO:0006527,0.0011611291833003008,0.9999607005383556,3,7,arginine catabolic process,BP,0.047667469329282765,arginine catabolic process,"The chemical reactions and pathways resulting in the breakdown of arginine, 2-amino-5-(carbamimidamido)pentanoic acid."
leaf.voom5.module.signedhybrid_bisque4,GO:0006024,0.001182565879375186,0.9999597164220325,3,7,glycosaminoglycan biosynthetic process,BP,0.047667469329282765,glycosaminoglycan biosynthetic process,"The chemical reactions and pathways resulting in the formation of glycosaminoglycans, any of a group of polysaccharides that contain amino sugars."
leaf.voom5.module.signedhybrid_bisque4,GO:0006065,0.001182565879375186,0.9999597164220325,3,7,UDP-glucuronate biosynthetic process,BP,0.047667469329282765,UDP-glucuronate biosynthetic process,"The chemical reactions and pathways resulting in the formation of UDP-glucuronate, a substance composed of glucuronic acid in glycosidic linkage with uridine diphosphate."
leaf.voom5.module.signedhybrid_bisque4,GO:0006749,0.001208599244523276,0.9997468720096623,8,85,glutathione metabolic process,BP,0.04820402671051256,glutathione metabolic process,"The chemical reactions and pathways involving glutathione, the tripeptide glutamylcysteinylglycine, which acts as a coenzyme for some enzymes and as an antioxidant in the protection of sulfhydryl groups in enzymes and other proteins; it has a specific role in the reduction of hydrogen peroxide (H2O2) and oxidized ascorbate, and it participates in the gamma-glutamyl cycle."
leaf.voom5.module.signedhybrid_brown,GO:0006412,0,1,325,715,translation,BP,0,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."
leaf.voom5.module.signedhybrid_brown,GO:0042254,1.0801995337662765e-96,1,101,236,ribosome biogenesis,BP,2.046438016720211e-93,ribosome biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
leaf.voom5.module.signedhybrid_brown,GO:0002181,3.722059741182353e-47,1,44,83,cytoplasmic translation,BP,4.700961453113312e-44,cytoplasmic translation,The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein.
leaf.voom5.module.signedhybrid_brown,GO:0000027,1.2588453442941466e-44,1,40,72,ribosomal large subunit assembly,BP,1.1924412523826305e-41,ribosomal large subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit."
leaf.voom5.module.signedhybrid_brown,GO:0000028,1.2962118177772014e-25,1,26,61,ribosomal small subunit assembly,BP,9.822693155115631e-23,ribosomal small subunit assembly,"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit."
leaf.voom5.module.signedhybrid_brown,GO:0006364,2.6544283659258727e-21,1,31,160,rRNA processing,BP,1.6762715130821886e-18,rRNA processing,Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.
leaf.voom5.module.signedhybrid_brown,GO:0006414,7.370652448104565e-18,1,24,105,translational elongation,BP,3.989628875124028e-15,translational elongation,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.
leaf.voom5.module.signedhybrid_brown,GO:0000462,2.3783811029997174e-15,1,16,49,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,1.1264607499082412e-12,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0042273,1.1796866450826988e-14,1,14,32,ribosomal large subunit biogenesis,BP,4.889715943603103e-12,ribosomal large subunit biogenesis,"A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis."
leaf.voom5.module.signedhybrid_brown,GO:0000470,1.2905030202172351e-14,1,13,26,maturation of LSU-rRNA,BP,4.889715943603103e-12,maturation of LSU-rRNA,Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule.
leaf.voom5.module.signedhybrid_brown,GO:0000463,1.742806940951998e-14,1,12,23,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,6.003177726606473e-12,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript."
leaf.voom5.module.signedhybrid_brown,GO:0009735,8.957619603935347e-12,1,36,412,response to cytokinin,BP,2.8283683899425857e-9,response to cytokinin,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus."
leaf.voom5.module.signedhybrid_brown,GO:0009451,1.7891516100761454e-11,1,23,273,RNA modification,BP,5.214688808137319e-9,RNA modification,The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
leaf.voom5.module.signedhybrid_brown,GO:0080156,2.3687590475908426e-11,1,13,52,mitochondrial mRNA modification,BP,6.410877165229788e-9,mitochondrial mRNA modification,The covalent alteration within the mitochondrion of one or more nucleotides within an mRNA to produce an mRNA molecule with a sequence that differs from that coded genetically.
leaf.voom5.module.signedhybrid_brown,GO:1902626,2.54010698025799e-8,0.9999999997094784,6,9,assembly of large subunit precursor of preribosome,BP,6.416310232131683e-6,assembly of large subunit precursor of preribosome,NA
leaf.voom5.module.signedhybrid_brown,GO:0019941,2.3194706631660546e-7,0.9999999839086418,9,35,modification-dependent protein catabolic process,BP,5.4927964642101133e-5,modification-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."
leaf.voom5.module.signedhybrid_brown,GO:0006413,3.189116290489589e-7,0.9999999394447219,17,182,translational initiation,BP,7.10797742627356e-5,translational initiation,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA."
leaf.voom5.module.signedhybrid_brown,GO:0030488,1.160837975403053e-6,0.9999999385432782,7,26,tRNA methylation,BP,2.443563938223427e-4,tRNA methylation,The posttranscriptional addition of methyl groups to specific residues in a tRNA molecule.
leaf.voom5.module.signedhybrid_brown,GO:0009955,2.4448531458583877e-6,0.999999939219812,5,13,adaxial/abaxial pattern specification,BP,4.875551878767069e-4,adaxial/abaxial pattern specification,The regionalization process in which differences in cell differentiation along the adaxial/abaxial are generated. Adaxial refers to being situated toward an axis of an anatomical structure. Abaxial refers to being situated away from an axis of an anatomical structure.
leaf.voom5.module.signedhybrid_brown,GO:0006281,3.520959299568789e-6,0.9999991904657798,17,249,DNA repair,BP,6.670457393033071e-4,DNA repair,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."
leaf.voom5.module.signedhybrid_brown,GO:0032543,4.853824371442969e-6,0.9999997620763156,6,23,mitochondrial translation,BP,8.757685973046384e-4,mitochondrial translation,"The chemical reactions and pathways resulting in the formation of a protein in a mitochondrion. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein; the mitochondrion has its own ribosomes and transfer RNAs, and uses a genetic code that differs from the nuclear code."
leaf.voom5.module.signedhybrid_brown,GO:0000387,5.923284938810087e-6,0.9999995878833827,7,29,spliceosomal snRNP assembly,BP,0.0010201512105977918,spliceosomal snRNP assembly,"The aggregation, arrangement and bonding together of one or more snRNA and multiple protein components to form a ribonucleoprotein complex that is involved in formation of the spliceosome."
leaf.voom5.module.signedhybrid_brown,GO:0045739,6.910446064127846e-6,0.9999997804563788,5,14,positive regulation of DNA repair,BP,0.0011384208755208874,positive regulation of DNA repair,"Any process that activates or increases the frequency, rate or extent of DNA repair."
