Compound_id,PC,loading,Compound_common_name,Compound_synonyms,Molecular_weight,Chemical_formula,Smiles,Links,EC,Reaction_equation,Pathway,Pathway-id,Pathway-name,Reaction-id,Protein-id,Protein-name,Gene-id,Gene-name
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN-7682,G4K-7779-MONOMER,hypoxanthine hydroxylase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN-7682,G4K-13395-MONOMER,hypoxanthine hydroxylase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,xanthine + NAD+ + H2O  ->  urate + NADH + H+,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-366,unknown,unknown,unknown,unknown
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6599,guanine and guanosine salvage II,RXN0-366,unknown,unknown,unknown,unknown
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-9358-MONOMER,xanthosine nucleosidase,G4K-9358,Brara.C00951
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-9523-MONOMER,xanthosine nucleosidase,G4K-9523,Brara.C01823
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-10801-MONOMER,xanthosine nucleosidase,G4K-10801,Brara.E00848
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-11605-MONOMER,xanthosine nucleosidase,G4K-11605,Brara.F01640
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-9358-MONOMER,xanthosine nucleosidase,G4K-9358,Brara.C00951
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-9523-MONOMER,xanthosine nucleosidase,G4K-9523,Brara.C01823
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-10801-MONOMER,xanthosine nucleosidase,G4K-10801,Brara.E00848
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,guanosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-11605-MONOMER,xanthosine nucleosidase,G4K-11605,Brara.F01640
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-366,unknown,unknown,unknown,unknown
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6599,guanine and guanosine salvage II,RXN0-366,unknown,unknown,unknown,unknown
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-9358-MONOMER,xanthosine nucleosidase,G4K-9358,Brara.C00951
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-9523-MONOMER,xanthosine nucleosidase,G4K-9523,Brara.C01823
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-10801-MONOMER,xanthosine nucleosidase,G4K-10801,Brara.E00848
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-363,G4K-11605-MONOMER,xanthosine nucleosidase,G4K-11605,Brara.F01640
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-9358-MONOMER,xanthosine nucleosidase,G4K-9358,Brara.C00951
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-9523-MONOMER,xanthosine nucleosidase,G4K-9523,Brara.C01823
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-10801-MONOMER,xanthosine nucleosidase,G4K-10801,Brara.E00848
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.2.2.1,xanthosine + H2O  ->  D-ribofuranose + xanthine,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-363,G4K-11605-MONOMER,xanthosine nucleosidase,G4K-11605,Brara.F01640
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.5.4.3,guanine + H+ + H2O  ->  ammonium + xanthine,guanosine nucleotides degradation II,PWY-6606,guanosine nucleotides degradation II,GUANINE-DEAMINASE-RXN,G4K-9778-MONOMER,guanine deaminase,G4K-9778,Brara.C03100
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-3.5.4.3,guanine + H+ + H2O  ->  ammonium + xanthine,guanosine nucleotides degradation II,PWY-6606,guanosine nucleotides degradation II,GUANINE-DEAMINASE-RXN,G4K-11853-MONOMER,guanine deaminase,G4K-11853,Brara.F02891
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6606,guanosine nucleotides degradation II,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN-7682,G4K-7779-MONOMER,hypoxanthine hydroxylase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN-7682,G4K-13395-MONOMER,hypoxanthine hydroxylase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6596,adenosine nucleotides degradation I,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-7779-MONOMER,xanthine:NAD+ oxidoreductase,G4K-7779,Brara.A00336
XANTHINE,root_PC3,-0.10070136666879045,xanthine,"2,6-dioxopurine",152.112,C5 H4 N4 O2,C12(NC(=O)NC(C=1N=CN2)=O),REFMET:Xanthine*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6,EC-1.17.1.4,hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+,adenosine nucleotides degradation I,PWY-6607,guanosine nucleotides degradation I,RXN0-901,G4K-13395-MONOMER,xanthine:NAD+ oxidoreductase,G4K-13395,Brara.I00142
ALLANTOATE,root_PC3,-0.08825257849214835,allantoate,allantoic acid,175.124,C4 H7 N4 O4,C(C(=O)[O-])(NC(=O)N)NC(=O)N,REFMET:Allantoic acid*BIGG:alltt*DRUGBANK:DB04380*METABOLIGHTS:MTBLC17536*HMDB:HMDB01209*CHEMSPIDER:4449824*CHEBI:17536*PUBCHEM:5287444*LIGAND-CPD:C00499*CAS:99-16-1,EC-3.5.3.9,allantoate + 2 H+ + H2O  ->  (S)-ureidoglycine + ammonium + CO2,allantoin degradation to ureidoglycolate II (ammonia producing),PWY-5698,allantoin degradation to ureidoglycolate II (ammonia producing),ALLANTOATE-DEIMINASE-RXN,G4K-15372-MONOMER,allantoate amidohydrolase,G4K-15372,Brara.K01792
ALLANTOATE,root_PC3,-0.08825257849214835,allantoate,allantoic acid,175.124,C4 H7 N4 O4,C(C(=O)[O-])(NC(=O)N)NC(=O)N,REFMET:Allantoic acid*BIGG:alltt*DRUGBANK:DB04380*METABOLIGHTS:MTBLC17536*HMDB:HMDB01209*CHEMSPIDER:4449824*CHEBI:17536*PUBCHEM:5287444*LIGAND-CPD:C00499*CAS:99-16-1,EC-3.5.3.4,allantoate + H2O  ->  (S)-ureidoglycolate + urea,allantoin degradation to ureidoglycolate I (urea producing),PWY-5697,allantoin degradation to ureidoglycolate I (urea producing),ALLANTOICASE-RXN,unknown,unknown,unknown,unknown
ALLANTOATE,root_PC3,-0.08825257849214835,allantoate,allantoic acid,175.124,C4 H7 N4 O4,C(C(=O)[O-])(NC(=O)N)NC(=O)N,REFMET:Allantoic acid*BIGG:alltt*DRUGBANK:DB04380*METABOLIGHTS:MTBLC17536*HMDB:HMDB01209*CHEMSPIDER:4449824*CHEBI:17536*PUBCHEM:5287444*LIGAND-CPD:C00499*CAS:99-16-1,EC-3.5.2.5,(S)-(+)-allantoin + H2O  ->  allantoate + H+,allantoin degradation to ureidoglycolate I (urea producing),PWY-5698,allantoin degradation to ureidoglycolate II (ammonia producing),ALLANTOINASE-RXN,G4K-13786-MONOMER,allantoinase,G4K-13786,Brara.I02189
